,username,tweet,retweet,favorites
9201,Ide2nesia,"b'@SarahDrAcad @Hardi23146421 Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,0
9202,Ide2nesia,"b'@Naon_Sia_Neuleu @cagubnyinyir2 @aldidesri @FerryawanRusli @Jhon_NKRI @TukangUlo @LaingenLisa @Heritanjung13 Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,2
9203,Ide2nesia,"b'@27_derdor @Abumuh212_2 Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,1
9204,Mirip,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9205,Radja_Black ___,"b'@BERKARYA_NET Ketidak Percayaan. Ini akan Berdampak Negative Bagi Parpol Pendukung Rezim,,,\n....'",0,5
9206,Pay,b'@TirtoID Masih percaya ama parpol??? Masih mau dikibulin team sukses mereka???  Siapapun orang nya tetap aja mereka maling dan rampok',0,0
9207,@sigromilir.01,b'@Jayabay19479190 @PDI_Perjuangan Menjadikan dirinya martir= menantang taruhan politik kpd lawan2nya.\nCara klasik poor 1/2 hati plus macul dipinggiran.\n.\nParpol mapan hendaknya tidak terpengaruh pasaran taruhan.',0,0
9208,JbcSiRait_ 🌊🇲🇨,b'@ant_of_Ibrahim @kusnocahlanang @Fahrihamzah @anismatta @partaigeloraid Parpol kan bebas untuk mencalonkan siapapun di pemilu. Salahnya dimana ?',0,0
9209,abdlgopar,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9210,Mr.Al ™🕋 we love 🇵🇸 - 🇹🇷,"b'@tempodotco Sah sah aja parpol menjagokan calonnya, tapi ingat..!! Kami di barisan akar rumput akan bergerak serentak menghadang capres yg tidak pro rakyat,mic aja dimatiin gimana suara rakyat mau didengarkan?? Kami merindukan pemimpin yg adil, amanah dan selalu memperhatikan kesejahteraan..'",0,1
9211,Radja_Black ___,b'@pakaipeci Negara di Pidana ???\n\nKira2 diwakilkan Dgn Siapa ???\n\nMenteri/president/Ketum Parpol ...??? Ketum Ormas ???',1,1
9212,Ide2nesia,"b'@AV4tarPemburu @NgkongRoses @KPK_RI Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,1
9213,yudi,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9214,Kreasi Kita,b'@_ekopri @dirt_bandit3 @maximus_syukur @roedhaytoo @KakekHalal @PDI_Perjuangan sebaik atau sebagus apapun prestasi seseorang gak akan bisa maju sbg paslon bila tdk ada dukungan dari parpol yg memenuhi parliamentary threshold capres.....',1,1
9215,Ide2nesia,"b'@HmfaqihA @ngonlain Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",1,1
9216,Ide2nesia,"b'@Mencari_DPO @SantorinisSun Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,1
9217,Ide2nesia,"b'@oes_pw Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,1
9218,Ide2nesia,"b'@DetaLewar @RaniKancana @SPlandemic @SonyaAmriani @LinaMichael93 @FarishaZora @ampyanina @Karinawung @JinNonik @Ariseptember2 @oetjoktheo12 @satrio7108 @CristantoDN @AyamSegar3 @shardja98 @AlifandonS Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,0
9219,Ide2nesia,"b'@gundala2221 @__MV_llestari__ @Vi_MAE_ @chirp_sitto @Ephraym7 @DeHoutman_id @Natali_Cristi3n @Corona_KafirNw @harihariono1 @DavidWijaya82 @Parapat_Nixon Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,1
9220,Ide2nesia,"b'@TinkyNad19 @Muryoung10 Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,1
9221,#AsyaStoryxFriendshitdiGenflix,b'Menteri yang emang dibesarkan dunia usaha emang lebih solutif dibanding dari parpol sih. https://t.co/9JFRNkRXIO',0,1
9222,Another Side Of Me,"b'Kemarin tu random tiba tiba ngide bikin konsep partai politik... Kalo misal gue bikin parpol, gue mau bikin yang yang identitas warnanya tu hologram gitu trus logonya tu unicorn, trus unicornnya yang bisa glow in the dark gituu. Biar kalo pemilu, partai gue yang paling lucu'",0,1
9223,ambo_akalsehat007,"b'RT @Usman80980691: Kt msi meraba2 apa misi KPK ini kedpn.kpk yg sdh2 mmp mendeteksi parpol2 mna yg korup ,qt blm tw kdepn apa parpol korup\xe2\x80\xa6'",1,0
9224,Save Ulama,"b'Kt msi meraba2 apa misi KPK ini kedpn.kpk yg sdh2 mmp mendeteksi parpol2 mna yg korup ,qt blm tw kdepn apa parpol korup akn ""ber*anti"" ?\nKorupsi ttp sexi krn mmng momok harian bgi rakyat &amp; momok  bgi parpol di hajatan pemilu. https://t.co/IPZEDUaeCI'",1,1
9225,Adrian,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9226,Silvi Widya,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9227,Bahamas,b'RT @LOVE_AG4EVER: Supaya Demokrasi Sehat AHY: Jauhi Korupsi!\n\n\xf0\x9f\x91\x89bikin Iklan jilid 2 aja mas...\xf0\x9f\x98\x82\xf0\x9f\xa4\xad\n\nKATAKAN TIDAK PADA (HAL) KORUPSI ..!!\n\n ht\xe2\x80\xa6',58,0
9228,Misbah مصباح,"b'RT @NephiLaxmus: Persepsi korupsi tidak berpengaruh pada pilihan parpol. Jika KPK semakin lemah, korupsi akan semakin leluasa. Era tanpa be\xe2\x80\xa6'",1,0
9229,TOLAK REKLAMASI...TAPI BO'ONG,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9230,agoes_toest,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9231,🐺 ꦲꦱꦸ ꦧꦼꦔꦶ 🇲🇨✝️,b'KATAKAN TIDAK PADA KORUPSI !!!\n\nhttps://t.co/hO5pIrpSUT',0,0
9232,APhe Aja,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9233,Pandu Herlambang,"b'RT @DonAdam68: Artinya: waktu utk relawan Jokowi mendapatkan komisaris tinggal 9 bulan lagi. April 2022 ke atas, komisaris akan diperebutka\xe2\x80\xa6'",15,0
9234,macholil,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9235,20DETIK,"b'Habib Rizieq Masuk Bursa Capres, Ungguli Sejumlah Tokoh Parpol https://t.co/9OvQsWfwo5'",0,0
9236,Alif Tunggul Wulung,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9237,Sakukurata,b'RT @Dennysiregar7: Pak @SBYudhoyono itu lho putramu nyindir2 partai @PDemokrat terussss...\n\nhttps://t.co/RgbQn25boH',423,0
9238,🇮🇩Cak Mugik🇮🇩,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9239,AdimassaptaD@gmail.com,b'RT @AntoniRaja: Serial Kajian Pemilu @jibpost_id kembali mengadakan diskusi online.\n\nDgn tema : Adakah Politik Putusan MK Terkait Verifikas\xe2\x80\xa6',7,0
9240,Rengga Maulana,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9241,Robert Supratman,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9242,🇮🇩PePinG🇮🇩,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9243,KITA Jokowi xyz,"b'RT @BecaMamat: @MardaniAliSera Semoga PKS tidak menjadi parpol ingkar janji, bayar ganti rugi Rp 30 miliar ke Fahri Hamzah sesuai putusan M\xe2\x80\xa6'",1,0
9244,M Yusuf N 9,"b'@CNNIndonesia Pilpres 2024 UU pemilu agar di revisi, ambang batas capres  20%  terlalu tinggi.\nusul 5%, agar beberapa parpol bs mengusung Capres dan cawapres yg mumpuni. \nSmg ada yg peduli pd uu pemilu, pernah ada tp kalah di MK,\nSmg ada solusi\nLanjut, tdk perlu Quick Count,krn rawan curang.'",0,2
9245,didik luhur pambudi,"b'RT @BakomstraPD: Ikhtiar kita semua, solid bersama Ketum @AgusYudhoyono &amp; kader @PDemokrat membuahkan hasil. Partai Demokrat bertengger di\xe2\x80\xa6'",17,0
9246,Suesty S Situngkir,b'@SINDOnews @MardaniAliSera O... Klau bagi parpol bknnya selalu pemilu y?',0,0
9247,Dave,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9248,Call Me : Bur,"b'@febridiansyah @NajwaShihab @FaisalBasri @zainalamochtar ""SISTEM BAGI-BAGI""\nDari yang kaya ke yang powerful. \nIdeologi dan kebudayaan di tingkat elit. \n\n*Oligarki + Parpol = Bencana \nTapi sdh terjadi di Indonesia'",0,1
9249,Bib Jen But,b'RT @Dennysiregar7: Pak @SBYudhoyono itu lho putramu nyindir2 partai @PDemokrat terussss...\n\nhttps://t.co/RgbQn25boH',423,0
9250,Mas Him,b'@Jayabay19479190 @PDI_Perjuangan Gk ada cerita...kecuali narasi2 musuhin bambang pacul. Copras capres urusan parpol kok dho ribut. Mega iku politisi senior hafal betul kelakuan pendukungnya. Hebatnya Mega biarkan ada dialektika panas toh keputusan mutlak di tangan Mega. Lagian jg gk ada parpol bisa jln sendiri',0,0
9251,Gagak Setho 💯% folback,b'RT @Wiropathie: Dukungan kurang pas waktunya..\nPerilaku seperti ini justru membuat kesan di masyarakat kalau pak Ganjar tidak fokus melaksa\xe2\x80\xa6',15,0
9252,Benny Djuwanda,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9253,el,"b'RT @GamaelBen: Klo suksesi kepemimpinan Partai Politik dr Bapak diteruskan ke Anak, kira2 itu masih memenuhi standar demokrasi ?\n\nKlo fakta\xe2\x80\xa6'",19,0
9254,💯% folback,b'RT @Wiropathie: Dukungan kurang pas waktunya..\nPerilaku seperti ini justru membuat kesan di masyarakat kalau pak Ganjar tidak fokus melaksa\xe2\x80\xa6',15,0
9255,Dampo Awok pasti Folback,b'RT @Wiropathie: Dukungan kurang pas waktunya..\nPerilaku seperti ini justru membuat kesan di masyarakat kalau pak Ganjar tidak fokus melaksa\xe2\x80\xa6',15,0
9256,Axios,b'@4Y4NKZ Sama dgn ormas pendusta bertopeng agm kalo ada parpol menggunakan kedok agama maka berhati2lah &amp; jgn bodo/gampang percaya apapun ya apapun yg keluar dari mulut mereka.',0,1
9257,Ide2nesia,"b'@EqiwEhm @febridiansyah @NajwaShihab @FaisalBasri @zainalamochtar Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,1
9258,Ide2nesia,"b'@febridiansyah @msaid_didu @NajwaShihab @FaisalBasri @zainalamochtar Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",0,0
9259,auto folback guys,b'RT @Wiropathie: Dukungan kurang pas waktunya..\nPerilaku seperti ini justru membuat kesan di masyarakat kalau pak Ganjar tidak fokus melaksa\xe2\x80\xa6',15,0
9260,Ide2nesia,"b'@febridiansyah @msaid_didu @NajwaShihab @FaisalBasri @zainalamochtar Yuk kita suarakan ""Pembenahan Parpol""\n\nKarena ""Pembenahan Parpol"" adalah kunci jawaban utk memperbaiki semua keburukan di dlm pemerintahan &amp; membawa kesejahteraan kpd rakyat Indonesia\n\nSilahkan baca artikel berikut ini :\n\nhttps://t.co/lO5b5uydo2\n\n\xf0\x9f\x99\x8f\n\nhttps://t.co/V7otY7gJlC'",1,0
9261,August,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9262,solopos.com,"b'PDIP Masih Jadi Parpol dengan Elektabilitas Tertinggi, Faktor Jokowi Masih Tinggi https://t.co/OTYNRyzGDd https://t.co/oxir8kIxw9'",0,3
9263,🇲🇨Wirapati🇲🇨,"b'Dukungan kurang pas waktunya..\nPerilaku seperti ini justru membuat kesan di masyarakat kalau pak Ganjar tidak fokus melaksanakan tugasnya, padahal beliau sekarang lagi fokus pimpin Jateng\n\nIngat ya..! \nCara seperti ini justru akan merusak komunikasi baik pak Ganjar dengan parpol https://t.co/0zayvpIWrx'",15,16
9264,Amii Poerwa,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9265,Bukamatanews.id,"b'Survei Parameter Politik Indonesia menunjukkan PDIP masih menjadi parpol dengan elektabilitas tertinggi dengan 22,1 persen. https://t.co/Q4UArbB1eh'",0,0
9266,Arjuna,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9267,USTAD JARNO AE,b'CAPRES pilihanku #DukungUAH\n#KPKEndGame\n#TangkapEkoKuntadhi\n#KPKDikebiriKoruptor\nhttps://t.co/0YZEhUAjNs',0,0
9268,lui pie,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9269,Haikal A. Tedjakusuma,b'@rakandrab Gw takut nanti jadi anggota parpol',0,0
9270,susan agustin,b'RT @agumwicaksana: Dear kang @ridwankamil daripada sibuk ketemu tokoh parpol buat ngamanin 2024 coba itu PETANI MILLENIAL DIURUSIN DULU BIA\xe2\x80\xa6',1,0
9271,Rio ayong,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9272,Muhammad Agum Wicaksana,b'Dear kang @ridwankamil daripada sibuk ketemu tokoh parpol buat ngamanin 2024 coba itu PETANI MILLENIAL DIURUSIN DULU BIAR GA GIMMICK!',1,0
9273,Jawa Pos,"b'PDIP Jadi Nomor 1 Elektabilitas Parpol, Disusul Gerindra dan Golkar https://t.co/7zSW71D0NL'",0,2
9274,Eceye - Optimis 👍,b'RT @Dennysiregar7: Pak @SBYudhoyono itu lho putramu nyindir2 partai @PDemokrat terussss...\n\nhttps://t.co/RgbQn25boH',423,0
9275,Sukawer Kewek,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9276,Rio ayong,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9277,Abdul Azis,b'RT @AntoniRaja: Serial Kajian Pemilu @jibpost_id kembali mengadakan diskusi online.\n\nDgn tema : Adakah Politik Putusan MK Terkait Verifikas\xe2\x80\xa6',7,0
9278,Hidan,b'@galihholic_23 Iya..gw harus bicara apa adanya walau bertabrakan dgn eksistensi parpol yg gw dukung. \xf0\x9f\x99\x8f\xf0\x9f\x98\x94',0,0
9279,AWas,b'RT @hidahidaan: Intelektual seharusnya mengabdikan diri utk kepentingan publik. Kalo masuk parpol jadi ketarik tarik nalarnya utk kepenting\xe2\x80\xa6',1,0
9280,Hidan,b'Intelektual seharusnya mengabdikan diri utk kepentingan publik. Kalo masuk parpol jadi ketarik tarik nalarnya utk kepentingan politik golongan.',1,2
9281,Tama,b'RT @Dennysiregar7: Pak @SBYudhoyono itu lho putramu nyindir2 partai @PDemokrat terussss...\n\nhttps://t.co/RgbQn25boH',423,0
9282,Hidan,b'@uyaboira Jangan masuk parpol manapun. Cocoknya jadi aktivis.',0,0
9283,joAg,"b'@RadioElshinta Ini rame juga buat bahan review, info ttg gerbong merah &amp; afiliasinya lbh banyak dapat komentar miring netizen saat ini.. \n\nIni terkait trust kah ke parpol merah tsb? \n*Ini bukan tendensius ya, hanya review fakta \n\xf0\x9f\x99\x88\xf0\x9f\x98\xb7'",0,0
9284,PriHong,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9285,Good Father,b'RT @YoanaAline: Seorang Pembantu Raja Cebong  Mencoba Kudeta Parpol Milik Raja Yang Lama \xf0\x9f\xa4\x94\nApa Besok-Besok Doi Gak Mencoba Kudeta Sang Raja\xe2\x80\xa6',311,0
9286,Biduri buLan 3869,"b'TKN PASLON 1(PARPOL)\nTKN PASLON 2 (PARPOL)\nJANGAN KASIH TEMPAT JALUR INDEPENDEN, GAK FORMIL DUKUNGAN NYA, GAK BISA DIPERTANGGUNG JAWABKAN  !'",0,0
9287,🇮🇩🇮🇩🇮🇩TO4M -🇮🇩🇮🇩🇮🇩,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9288,Dian Agustin sastra,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9289,NephiLaxmus,"b'Persepsi korupsi tidak berpengaruh pada pilihan parpol. Jika KPK semakin lemah, korupsi akan semakin leluasa. Era tanpa beban. https://t.co/RMU8lAZQrc'",1,2
9290,AndriYanta,b'RT @Dennysiregar7: Pak @SBYudhoyono itu lho putramu nyindir2 partai @PDemokrat terussss...\n\nhttps://t.co/RgbQn25boH',423,0
9291,Media Indonesia,"b'Adi mengatakan sekitar 22,9% responden masih melihat tokoh dalam partai politik ketika memberikan suaranya dalam pemilihan umum (pemilu).  https://t.co/7FJKzdLeEJ'",0,2
9292,paknetole,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
9293,Archi Wijaya,"b'@dwiki_411 Ulama klo berangkat dari politis sprti ini\nDosa diabaikan, dunia yg di kejar\nEra reformasi dewan dprd\nGonta ganti parpol'",0,2
9294,R.,b'@PRFMnews @Satpolppbdg hampir sepanjang Jembatan Pasupati terpasang bendera parpol biru dan kuning. Cukup mengganggu pemandangan',0,0
9295,Negeri Oligarki,"b'RT @DonAdam68: Artinya: waktu utk relawan Jokowi mendapatkan komisaris tinggal 9 bulan lagi. April 2022 ke atas, komisaris akan diperebutka\xe2\x80\xa6'",15,0
9296,Rara Silfia,"b'RT @OposisiCerdas: Dedi Kurnia: Jika PDIP Membatasi Koalisi Parpol, Peluang 3 Pasang Menguat\nhttps://t.co/Q6RkWcVqrk'",14,0
9297,Agus Setyono,b'RT @ChusnulCh__: Ga kebayang jika ini betul2 terjadi.\nPingin lihat reaksi kadrun apa mereka akan mengingkari omongan mereka sendiri yg sdh\xe2\x80\xa6',93,0
9298,Yan's SF,"b'@mohmahfudmd Anak Habaib nikah dipermasalahkan, katanya negara muslim terbesar. Giliran kader parpol boleh dan bebas. Apakah ada penuntutan? https://t.co/92dkiwuUes'",0,3
9299,Haharianah,"b'RT @YRadianto: Ngomong\xc2\xb2 soal korupsi, apa Dek @AgusYudhoyono lupa bahwa para pengurus di @PDemokrat adalah para mantan? \n\nSo, siapa yang bu\xe2\x80\xa6'",93,0
